timestamp,symbol,fundingRate
2020-06-18 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-18 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-19 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-19 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-19 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-20 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-20 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-20 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-21 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-21 08:00:00+08:00,BNBUSDT,0.00022272
2020-06-21 16:00:00+08:00,BNBUSDT,0.00023167
2020-06-22 00:00:00+08:00,BNBUSDT,0.00012856
2020-06-22 08:00:00+08:00,BNBUSDT,0.00015194
2020-06-22 16:00:00+08:00,BNBUSDT,0.00055942
2020-06-23 00:00:00+08:00,BNBUSDT,0.00050433
2020-06-23 08:00:00+08:00,BNBUSDT,0.00041717
2020-06-23 16:00:00+08:00,BNBUSDT,0.00032418
2020-06-24 00:00:00+08:00,BNBUSDT,0.00022358
2020-06-24 08:00:00+08:00,BNBUSDT,0.00032558
2020-06-24 16:00:00+08:00,BNBUSDT,0.00031154
2020-06-25 00:00:00+08:00,BNBUSDT,0.00022791
2020-06-25 08:00:00+08:00,BNBUSDT,0.00065156
2020-06-25 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-26 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-26 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-26 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-27 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-27 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-27 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-28 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-28 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-28 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-29 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-29 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-29 16:00:00+08:00,BNBUSDT,0.00000000
2020-06-30 00:00:00+08:00,BNBUSDT,0.00000000
2020-06-30 08:00:00+08:00,BNBUSDT,0.00000000
2020-06-30 16:00:00+08:00,BNBUSDT,0.00007460
2020-07-01 00:00:00+08:00,BNBUSDT,0.00000000
2020-07-01 08:00:00+08:00,BNBUSDT,0.00006488
2020-07-01 16:00:00+08:00,BNBUSDT,0.00022682
2020-07-02 00:00:00+08:00,BNBUSDT,0.00003501
2020-07-02 08:00:00+08:00,BNBUSDT,0.00000000
2020-07-02 16:00:00+08:00,BNBUSDT,0.00000000
2020-07-03 00:00:00+08:00,BNBUSDT,0.00000000
2020-07-03 08:00:00+08:00,BNBUSDT,0.00015225
2020-07-03 16:00:00+08:00,BNBUSDT,0.00000000
2020-07-04 00:00:00+08:00,BNBUSDT,0.00000000
2020-07-04 08:00:00+08:00,BNBUSDT,0.00000000
2020-07-04 16:00:00+08:00,BNBUSDT,0.00026054
2020-07-05 00:00:00+08:00,BNBUSDT,0.00020423
2020-07-05 08:00:00+08:00,BNBUSDT,0.00000000
2020-07-05 16:00:00+08:00,BNBUSDT,0.00000000
2020-07-06 00:00:00+08:00,BNBUSDT,0.00000000
2020-07-06 08:00:00+08:00,BNBUSDT,0.00000000
2020-07-06 16:00:00+08:00,BNBUSDT,0.00000000
2020-07-07 00:00:00+08:00,BNBUSDT,0.00106170
2020-07-07 08:00:00+08:00,BNBUSDT,0.00045655
2020-07-07 16:00:00+08:00,BNBUSDT,0.00098882
2020-07-08 00:00:00+08:00,BNBUSDT,0.00088952
2020-07-08 08:00:00+08:00,BNBUSDT,0.00078954
